HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.ref_exp_1,Input.image_url_1,Input.line_no_1,Answer.better,Answer.id_1,Answer.line_no_1,Answer.understand,Approve,Reject
3MJ9GGZYO36CQ0DL7X6JJDJJ0UPA2F,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:43 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:43 PDT 2015,,,3RUIQRXJBBO19PNR4WIGV7UMHPYLL3,A2SMDHLM9CQJWM,Approved,Mon Oct 19 17:04:27 PDT 2015,Mon Oct 19 17:05:07 PDT 2015,Tue Oct 20 01:05:07 PDT 2015,2015-10-20 08:08:10 UTC,,,40,100% (35/35),100% (35/35),100% (35/35),it is the orange cube between the spoon and ice cream scoop,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,175,no,object_4,175,,,At least one item is blank.
3MJ9GGZYO36CQ0DL7X6JJDJJ0UPA2F,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:43 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:43 PDT 2015,,,3RWE2M8QWHAE0T1QRGCCAF6NJMPN00,A2ZRJMJTE6ID97,Approved,Mon Oct 19 17:29:57 PDT 2015,Mon Oct 19 17:30:29 PDT 2015,Tue Oct 20 01:30:29 PDT 2015,2015-10-20 08:33:14 UTC,,,32,100% (24/24),100% (24/24),100% (24/24),it is the orange cube between the spoon and ice cream scoop,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,175,no,object_4,175,yes,X,
3MNJFORX8B4ZLODG0WU9VLXMHKSF5X,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:39 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:39 PDT 2015,,,36TFCYNS44AUNNLQRU66E9W27H1HXG,A9FCR1QRZAM3U,Approved,Mon Oct 19 17:30:26 PDT 2015,Mon Oct 19 17:30:38 PDT 2015,Tue Oct 20 01:30:38 PDT 2015,2015-10-20 08:33:14 UTC,,,12,100% (143/143),100% (143/143),100% (143/143),I want the orange cube in front of the yellow bowl that is to the left of the lime.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_2_Turk.jpg,85,no,object_4,85,yes,X,
3MNJFORX8B4ZLODG0WU9VLXMHKSF5X,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:39 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:39 PDT 2015,,,386CSBG1OZMUH10X9XKANABJ10Y6Q7,A13VIJ7G997ZCY,Approved,Mon Oct 19 17:24:41 PDT 2015,Mon Oct 19 17:25:10 PDT 2015,Tue Oct 20 01:25:10 PDT 2015,2015-10-20 08:28:14 UTC,,,29,100% (155/155),100% (135/135),100% (135/135),I want the orange cube in front of the yellow bowl that is to the left of the lime.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_2_Turk.jpg,85,no,object_4,85,yes,X,
3MNJFORX8B4ZLODG0WU9VLXMHKSF5X,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:39 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:39 PDT 2015,,,3QL2OFSM96IYULW63W5W5G8OSBNCNJ,A333STM8M95GJX,Approved,Mon Oct 19 17:36:00 PDT 2015,Mon Oct 19 17:36:10 PDT 2015,Tue Oct 20 01:36:10 PDT 2015,2015-10-20 08:38:16 UTC,,,10,100% (39/39),100% (39/39),100% (39/39),I want the orange cube in front of the yellow bowl that is to the left of the lime.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_2_Turk.jpg,85,no,object_4,85,yes,X,
3MXX6RQ9EV5TGIYA0U742N5CJUL4PL,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:43 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:43 PDT 2015,,,3B837J3LDOWZG0DUTPCDT5HGFBUSRD,A2541C8MY0BYV3,Approved,Mon Oct 19 17:04:31 PDT 2015,Mon Oct 19 17:04:40 PDT 2015,Tue Oct 20 01:04:40 PDT 2015,2015-10-20 08:08:10 UTC,,,9,100% (102/102),100% (102/102),100% (102/102),The orange cube between the pepper and the purple cube.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,577,no,object_4,577,yes,X,
3MXX6RQ9EV5TGIYA0U742N5CJUL4PL,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:43 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:43 PDT 2015,,,3CP1TO84PT1H6EYY23K4ZMZGPZA25A,A9FCR1QRZAM3U,Approved,Mon Oct 19 17:24:28 PDT 2015,Mon Oct 19 17:24:39 PDT 2015,Tue Oct 20 01:24:39 PDT 2015,2015-10-20 08:28:13 UTC,,,11,100% (143/143),100% (143/143),100% (143/143),The orange cube between the pepper and the purple cube.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,577,no,object_1,577,yes,X,
3MXX6RQ9EV5TGIYA0U742N5CJUL4PL,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:43 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:43 PDT 2015,,,3T111IHZ5EQHBLHVKJCMCACQNN8R94,A3GR74EBCPGKKA,Approved,Mon Oct 19 17:23:22 PDT 2015,Mon Oct 19 17:27:48 PDT 2015,Tue Oct 20 01:27:48 PDT 2015,2015-10-20 08:28:21 UTC,,,266,100% (86/86),100% (86/86),100% (86/86),The orange cube between the pepper and the purple cube.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,577,yes,object_1,577,yes,X,
3N3WJQXELSQTMJ4P4OV9SRZUU6OL28,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:45 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:45 PDT 2015,,,39OWYR0EPKRZ9WKU1048U2RYT8FYF2,A9FCR1QRZAM3U,Approved,Mon Oct 19 17:07:26 PDT 2015,Mon Oct 19 17:07:38 PDT 2015,Tue Oct 20 01:07:38 PDT 2015,2015-10-20 08:08:14 UTC,,,12,100% (143/143),100% (143/143),100% (143/143),Pick the orange cube between the black pencil sharpener and the other black and metal object.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,253,no,object_1,253,yes,X,
3N3WJQXELSQTMJ4P4OV9SRZUU6OL28,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:45 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:45 PDT 2015,,,3LBXNTKX0RV18H37TIIE1SYEO4U9XJ,A2WKZI3JQCE3Z6,Approved,Mon Oct 19 17:25:30 PDT 2015,Mon Oct 19 17:25:48 PDT 2015,Tue Oct 20 01:25:48 PDT 2015,2015-10-20 08:28:16 UTC,,,18,100% (90/90),100% (90/90),100% (90/90),Pick the orange cube between the black pencil sharpener and the other black and metal object.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,253,yes,object_2,253,no,X,
3N3WJQXELSQTMJ4P4OV9SRZUU6OL28,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:45 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:45 PDT 2015,,,3Y54SXRO1LLSBSIQMJC88L0MOTETU9,A13VIJ7G997ZCY,Approved,Mon Oct 19 17:14:16 PDT 2015,Mon Oct 19 17:14:40 PDT 2015,Tue Oct 20 01:14:40 PDT 2015,2015-10-20 08:18:11 UTC,,,24,100% (155/155),100% (135/135),100% (135/135),Pick the orange cube between the black pencil sharpener and the other black and metal object.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,253,no,object_1,253,yes,X,
3NC6WP7WJHKV9TEVMMRIP9WZWKMWWT,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:50 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:50 PDT 2015,,,3634BBTX0OUDJW5PXII58EXA3PLIFK,A2SMDHLM9CQJWM,Approved,Mon Oct 19 17:27:03 PDT 2015,Mon Oct 19 17:27:29 PDT 2015,Tue Oct 20 01:27:29 PDT 2015,2015-10-20 08:28:21 UTC,,,26,100% (35/35),100% (35/35),100% (35/35),The cube between the red pepper and the bowl.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_I_Turk.jpg,742,no,object_X,742,yes,X,
3NC6WP7WJHKV9TEVMMRIP9WZWKMWWT,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:50 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:50 PDT 2015,,,3M81GAB8A0J0NDHS5O1IYQXBF19QBC,A2SVNXNMD7E7EH,Approved,Mon Oct 19 17:31:15 PDT 2015,Mon Oct 19 17:31:25 PDT 2015,Tue Oct 20 01:31:25 PDT 2015,2015-10-20 08:33:17 UTC,,,10,100% (79/79),100% (79/79),100% (79/79),The cube between the red pepper and the bowl.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_I_Turk.jpg,742,yes,object_3,742,no,X,
3NC6WP7WJHKV9TEVMMRIP9WZWKMWWT,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:50 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:50 PDT 2015,,,3WT783CTPBHWTC79060NEL8UBM9BCT,A3RL02A3JRAUS4,Approved,Mon Oct 19 17:30:42 PDT 2015,Mon Oct 19 17:30:53 PDT 2015,Tue Oct 20 01:30:53 PDT 2015,2015-10-20 08:33:15 UTC,,,11,100% (56/56),100% (56/56),100% (56/56),The cube between the red pepper and the bowl.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_I_Turk.jpg,742,yes,object_X,742,no,X,
3NKW03WTLM7QPWI9ADSCXKED8J5WQP,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:44 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:44 PDT 2015,,,39RP059MEHT92YJ0DVU1HHD650DBMB,A2SVNXNMD7E7EH,Approved,Mon Oct 19 17:31:28 PDT 2015,Mon Oct 19 17:38:55 PDT 2015,Tue Oct 20 01:38:55 PDT 2015,2015-10-20 08:43:09 UTC,,,447,100% (79/79),100% (79/79),100% (79/79),The cube between the plane and the syringe.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,592,no,object_3,592,yes,X,
3NKW03WTLM7QPWI9ADSCXKED8J5WQP,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:44 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:44 PDT 2015,,,3LUY3GC63Z0SLPDNSUADTJL5RFW7PG,A2SMDHLM9CQJWM,Approved,Mon Oct 19 17:18:52 PDT 2015,Mon Oct 19 17:19:06 PDT 2015,Tue Oct 20 01:19:06 PDT 2015,2015-10-20 08:23:11 UTC,,,14,100% (35/35),100% (35/35),100% (35/35),The cube between the plane and the syringe.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,592,no,object_3,592,yes,X,
3NKW03WTLM7QPWI9ADSCXKED8J5WQP,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:44 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:44 PDT 2015,,,3W2LOLRXLBF1SH0MOG3B2JQ6YHJKRQ,A13VIJ7G997ZCY,Approved,Mon Oct 19 17:20:29 PDT 2015,Mon Oct 19 17:20:36 PDT 2015,Tue Oct 20 01:20:36 PDT 2015,2015-10-20 08:23:14 UTC,,,7,100% (155/155),100% (135/135),100% (135/135),The cube between the plane and the syringe.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,592,no,object_3,592,yes,X,
3NQUW096N684M3POPXAO2E780CX9LN,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:49 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:49 PDT 2015,,,326O153BMIY457P7ATXOZZWXZJWEDU,AIUKV0KVALMY6,Approved,Mon Oct 19 17:14:32 PDT 2015,Mon Oct 19 17:14:44 PDT 2015,Tue Oct 20 01:14:44 PDT 2015,2015-10-20 08:18:11 UTC,,,12,100% (102/102),100% (101/101),100% (101/101),please get me the orange cube  behind the pepper,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,347,no,object_1,347,yes,X,
3NQUW096N684M3POPXAO2E780CX9LN,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:49 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:49 PDT 2015,,,37UEWGM5HT8ZMGE0G6XTX4U7PBM1R7,A9FCR1QRZAM3U,Approved,Mon Oct 19 17:33:24 PDT 2015,Mon Oct 19 17:33:51 PDT 2015,Tue Oct 20 01:33:51 PDT 2015,2015-10-20 08:38:10 UTC,,,27,100% (143/143),100% (143/143),100% (143/143),please get me the orange cube  behind the pepper,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,347,no,object_1,347,no,X,
3NQUW096N684M3POPXAO2E780CX9LN,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:49 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:49 PDT 2015,,,3JC6VJ2SABJ6BHT2FIDJ54IE1N2A5P,A3UYK0Z6ZHS7I4,Approved,Mon Oct 19 17:26:58 PDT 2015,Mon Oct 19 17:27:41 PDT 2015,Tue Oct 20 01:27:41 PDT 2015,2015-10-20 08:28:21 UTC,,,43,100% (9/9),100% (9/9),100% (9/9),please get me the orange cube  behind the pepper,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,347,no,object_1,347,no,X,
3NQUW096N684M3POPXAO2E780CYL90,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:49 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:49 PDT 2015,,,37TRT2X24QRJ1QDFAYH91PLP16IJBF,A2SVNXNMD7E7EH,Approved,Mon Oct 19 17:31:23 PDT 2015,Mon Oct 19 17:38:46 PDT 2015,Tue Oct 20 01:38:46 PDT 2015,2015-10-20 08:43:09 UTC,,,443,100% (79/79),100% (79/79),100% (79/79),Hand me the orange cube that is closest to you.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,357,no,object_3,357,yes,X,
3NQUW096N684M3POPXAO2E780CYL90,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:49 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:49 PDT 2015,,,3FIJLY1B6U450ISTAD8PHBYMP3FFPS,A3RL02A3JRAUS4,Approved,Mon Oct 19 17:19:35 PDT 2015,Mon Oct 19 17:19:51 PDT 2015,Tue Oct 20 01:19:51 PDT 2015,2015-10-20 08:23:13 UTC,,,16,100% (56/56),100% (56/56),100% (56/56),Hand me the orange cube that is closest to you.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,357,no,object_3,357,yes,X,
3NQUW096N684M3POPXAO2E780CYL90,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:49 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:49 PDT 2015,,,3IQ1VMJRYTKPC4VEI8Q0HKNGNJL9AF,A3GR74EBCPGKKA,Approved,Mon Oct 19 17:35:46 PDT 2015,Mon Oct 19 17:40:31 PDT 2015,Tue Oct 20 01:40:31 PDT 2015,2015-10-20 08:43:10 UTC,,,285,100% (86/86),100% (86/86),100% (86/86),Hand me the orange cube that is closest to you.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,357,no,object_3,357,yes,X,
3NSCTNUR2ZN4PXW8PG8HHKMVK4GA5G,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:44 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:44 PDT 2015,,,3F0BG9B9MPNMU35OJH6W6AEHVKXY7Z,AIUKV0KVALMY6,Approved,Mon Oct 19 17:13:22 PDT 2015,Mon Oct 19 17:13:31 PDT 2015,Tue Oct 20 01:13:31 PDT 2015,2015-10-20 08:18:09 UTC,,,9,100% (102/102),100% (101/101),100% (101/101),Bring me the orange cube behind the green pepper.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,190,no,object_6,190,yes,X,
3NSCTNUR2ZN4PXW8PG8HHKMVK4GA5G,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:44 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:44 PDT 2015,,,3II4UPYCOJ7T2AFCJKSOTGLBIMMDQ7,A3GR74EBCPGKKA,Approved,Mon Oct 19 17:28:41 PDT 2015,Mon Oct 19 17:29:41 PDT 2015,Tue Oct 20 01:29:41 PDT 2015,2015-10-20 08:33:12 UTC,,,60,100% (86/86),100% (86/86),100% (86/86),Bring me the orange cube behind the green pepper.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,190,no,object_6,190,yes,X,
3NSCTNUR2ZN4PXW8PG8HHKMVK4GA5G,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:44 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:44 PDT 2015,,,3LWJHTCVCCMQ0UT8AQNEHGOWUZ2FQK,A9FCR1QRZAM3U,Approved,Mon Oct 19 17:27:06 PDT 2015,Mon Oct 19 17:27:12 PDT 2015,Tue Oct 20 01:27:12 PDT 2015,2015-10-20 08:28:20 UTC,,,6,100% (143/143),100% (143/143),100% (143/143),Bring me the orange cube behind the green pepper.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,190,no,object_6,190,yes,X,
3O2Y2UIUCQU237YJ7JYFXAG4EANKFN,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:49 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:49 PDT 2015,,,3AWETUDC92SJODWPYUCCB6DSFUFZIP,AJPQEZBVJXVE9,Approved,Mon Oct 19 17:34:37 PDT 2015,Mon Oct 19 17:34:54 PDT 2015,Tue Oct 20 01:34:54 PDT 2015,2015-10-20 08:38:13 UTC,,,17,100% (43/43),100% (43/43),100% (43/43),it is the orange cube farthest to the right near me,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,354,no,object_2,354,yes,X,
3O2Y2UIUCQU237YJ7JYFXAG4EANKFN,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:49 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:49 PDT 2015,,,3TPWUS5F891OHF5KVXWJ1ZLFLNOWCR,AIUKV0KVALMY6,Approved,Mon Oct 19 17:05:09 PDT 2015,Mon Oct 19 17:05:22 PDT 2015,Tue Oct 20 01:05:22 PDT 2015,2015-10-20 08:08:11 UTC,,,13,100% (102/102),100% (101/101),100% (101/101),it is the orange cube farthest to the right near me,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,354,no,object_2,354,yes,X,
3O2Y2UIUCQU237YJ7JYFXAG4EANKFN,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:49 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:49 PDT 2015,,,3TYCR1GOTCJLEE4VJX9P3M5KWY7LZN,A3CQDCNYJAX2X3,Approved,Mon Oct 19 17:15:47 PDT 2015,Mon Oct 19 17:16:01 PDT 2015,Tue Oct 20 01:16:01 PDT 2015,2015-10-20 08:18:14 UTC,,,14,100% (9/9),100% (9/9),100% (9/9),it is the orange cube farthest to the right near me,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,354,yes,object_2,354,no,X,
3O2Y2UIUCQU237YJ7JYFXAG4EAOFKJ,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:47 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:47 PDT 2015,,,3K5TEWLKGVB2FTRFXXN9Q00WRJ6VII,A2541C8MY0BYV3,Approved,Mon Oct 19 17:14:06 PDT 2015,Mon Oct 19 17:14:13 PDT 2015,Tue Oct 20 01:14:13 PDT 2015,2015-10-20 08:18:10 UTC,,,7,100% (102/102),100% (102/102),100% (102/102),it is the orange cube between you and the pepper,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,281,no,object_5,281,yes,X,
3O2Y2UIUCQU237YJ7JYFXAG4EAOFKJ,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:47 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:47 PDT 2015,,,3OUYGIZWR7YE3ED37VP4E4BIJ1QP0Y,A13VIJ7G997ZCY,Approved,Mon Oct 19 17:25:58 PDT 2015,Mon Oct 19 17:26:13 PDT 2015,Tue Oct 20 01:26:13 PDT 2015,2015-10-20 08:28:17 UTC,,,15,100% (155/155),100% (135/135),100% (135/135),it is the orange cube between you and the pepper,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,281,no,object_5,281,,,At least one item is blank.
3O2Y2UIUCQU237YJ7JYFXAG4EAOFKJ,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:47 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:47 PDT 2015,,,3R08VXYT7CVI5YAO4GO8LDT1KCYW7Z,A3CQDCNYJAX2X3,Approved,Mon Oct 19 17:12:43 PDT 2015,Mon Oct 19 17:12:54 PDT 2015,Tue Oct 20 01:12:54 PDT 2015,2015-10-20 08:13:17 UTC,,,11,100% (9/9),100% (9/9),100% (9/9),it is the orange cube between you and the pepper,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,281,no,object_5,281,yes,X,
